author	aid	normdate	birth	death	raw	hasbirth	hasdeath	hasdates	estimate	place-birth	place-death	country-birth	continent-birth	first-name	preposition-name	second-name	gender	viafid	vf_bi	vf_de	vf_bi_esti	vf_de_esti	birth_diff	death_diff	vf_cand_n	auname_viaf	redo	match_type	vf_validation
Rodríguez y Martel, Juan	304g	17	XVII	XVII	Aragón. Siglo XVII Canónigo de la Santa Iglesia de Daroca. Poeta.	0	0	0	0	Aragón		España	Europa	Juan		Rodríguez y Martel	M												medium
Rojas Zorrilla, Francisco de	395g	17	1607	1648	Toledo. 1607 - Madrid. 1648 Dramaturgo español. Tras estudiar en Toledo y Salamanca, se introduce en la corte. En algunas de sus obras colaboró con Calderón y Montalbán y alguno más de los autores de su tiempo.	1	1	1	0	Toledo	Madrid	España	Europa	Francisco	de	Rojas Zorrilla	M	22150620								Francisco de Rojas Zorrilla			high
Rojas y Ladrón, Pedro de	260g	17	XVII	XVII	Valencia. Siglo XVII Poeta.	0	0	0	0	Valencia		España	Europa	Pedro	de	Rojas y Ladrón	M												medium
Romeo, Juan Lorenzo	234g	17	XVII	XVII	Aragón. Siglo XVII Poeta y abogado en los Reinos Consejos de Aragón.	0	0	0	0	Aragón		España	Europa	Juan Lorenzo		Romeo	M												medium
Romero, Doctor	339g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Doctor		Romero	M												medium
Ruiz de Biedma, Fernán	034g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega	0	0	0	0	España		España	Europa	Fernán		Ruiz de Biedma	M												medium
Ruiz de Silva, Damián	230g	17	XVII	XVII	España. Siglo XVII Poeta. Cirujano de Su Majestad.	0	0	0	0	España		España	Europa	Damián		Ruiz de Silva	M												medium
Saa de Meneses, Francisco	354g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega	0	0	0	0	España		España	Europa	Francisco		Saa de Meneses	M												medium
Saenz de Lazcano, Francisco	148g	17	XVII	XVII	España. Siglo XVII Poeta. Furrier Mayor de la Caballería de la Reina Nuestra Señora.	0	0	0	0	España		España	Europa	Francisco		Saenz de Lazcano	M												medium
Salamanca y Carranza, Juan de	332g	17	XVII	XVII	España. Siglo XVII Licenciado, poeta y amigo de Lope de Vega.	0	0	0	0	España		España	Europa	Juan	de	Salamanca y Carranza	M												medium
Salas, José de	265g	17	XVII	XVII	España. Siglo XVII	0	0	0	0	España		España	Europa	José	de	Salas	M												medium
Salazar Mardones y Aguirre, María	103g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	María		Salazar Mardones y Aguirre	F												medium
Salazar Mardones, Cristóbal de	440g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega. Oficial Mayor de la Secretaría del Reino de Sicilia.	0	0	0	0	España		España	Europa	Cristóbal	de	Salazar Mardones	M												medium
Salcedo Coronel, José García de	183g	17	1651	0	Sevilla - Madrid,1651 Escritor y poeta. Gobernador de Capua. Admirador de Góngora, Lope y Vélez de Guevara.	1	1	1	0	Madrid		España	Europa	José García	de	Salcedo Coronel	M	48831566	1592	1651	False	False	59	1751	5	Jose Garcia Salcedo Coronel, 1592 1651		exact	high
Salinas y Enríquez, Joseph	484g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega	0	0	0	0	España		España	Europa	Joseph		Salinas y Enríquez	M												medium
Salinas y Lizana, Manuel	113g	17	XVII	XVII	España. Huesca. Siglo XVII Poeta. Canónigo de la Santa Iglesia de Huesca.	0	0	0	0	España		España	Europa	Manuel		Salinas y Lizana	M	100449280	1616	1688	False	False	16	88	2	Manuel Salinas y Lizana 1616 1688		exact	high
San Martín, Juan de	368g	17	XVII	XVII	Salamanca. Siglo XVII Poeta y religioso de la Orden del Gran Patriarca San Benito	0	0	0	0	Salamanca		España	Europa	Juan	de	San Martín	M	86662209	1742	1779	False	False	142	179	5	Juan San Martin, 1742 1779		exact	medium
Sandoval y Zapata, Luis de	052g	17	1620	1671	México. 1620 - 1671 Poeta.	1	1	1	0	México		México	América	Luis	de	Sandoval y Zapata	M	49258796								Luis de Sandoval y Zapata	1		high
Santos del Castillo, Francisco	438g	17	XVII	XVII	Aragón. Siglo XVII Poeta.	0	0	0	0	Aragón		España	Europa	Francisco		Santos del Castillo	M												medium
Santos, Francisco de los	141g	17	XVII	XVII	España. Siglo XVII Poeta. Lector de Sagrada Escritura de su Real Colegio de San Lorenzo del Escorial	0	0	0	0	España		España	Europa	Francisco de los		Santos	M	13045835	1617	1692	False	False	17	92	9	Francisco los Santos, 1617 1692		exact	high
Satas, Francisco de	209g	17	XVII	XVII	España. Siglo XVII Poeta. Cronista del Reino de Aragón.	0	0	0	0	España		España	Europa	Francisco	de	Satas	M												medium
Sayas y Ortubia, Francisco Diego	349g	17	XVII	XVII	Aragón. Siglo XVII. Poeta.	0	0	0	0	Aragón		España	Europa	Francisco Diego		Sayas y Ortubia	M												medium
Segura Espinosa, Pedro de	487g	17	XVII	XVII	España. Siglo XVII Poeta	0	0	0	0	España		España	Europa	Pedro	de	Segura Espinosa	M												medium
Segura, Francisco de	071g	17	XVII	XVII	España. Siglo XVII Poeta y alférez.	0	0	0	0	España		España	Europa	Francisco	de	Segura	M	188666344	1569	16	False	False	31	100	2	Francisco Segura, 1569 16	1	exact	high
Sempere, Jerónimo	192g	17	XVII	XVII	Valencia. Siglo XVII Mercader y poeta.	0	0	0	0	Valencia		España	Europa	Jerónimo		Sempere	M												medium
Sepúlveda, Diego de	382g	17	XVII	XVII	España. Siglo XVII Poeta. Secretario del Marqués de Villamanrique.	0	0	0	0	España		España	Europa	Diego	de	Sepúlveda	M												medium
Serena Sarmiento, Bernabé de la	223g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega.	0	0	0	0	España		España	Europa	Bernabé	de la	Serena Sarmiento	M												medium
Sierra y Cortázar, Francisco	461g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega, escribano de Cámara y del Crimen.	0	0	0	0	España		España	Europa	Francisco		Sierra y Cortázar	M												medium
Sigüenza, Francisco de	033g	17	XVII	XVII	España. Castilla. Siglo XVII Poeta y religioso.	0	0	0	0	España		España	Europa	Francisco	de	Sigüenza	M	2093357	1530	1608	False	False	70	8	2	Francisco Siguenza 1530 1608	1	exact	high
Silva, Antonio de	454g	17	XVII	XVII	España. Siglo XVII Poeta. Amigo de Lope de Vega.	0	0	0	0	España		España	Europa	Antonio	de	Silva	M	2835367	1530	1590	False	False	70	10	4	Antonio Silva, 1530 1590		exact	high
Sor María de Santa Isabel	435g	17	1646	0	Toledo. En 1646 se sabe que vivía.	1	1	1	0	Toledo		España	Europa	Sor María de Santa Isabel			F												medium
Soto y Berrio, Fernando	252g	17	XVII	XVII	España. Siglo XVII Poeta. Caballero de la Orden de Santiago.	0	0	0	0	España		España	Europa	Fernando		Soto y Berrio	M												medium
Soto, Fernando de	195g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega	0	0	0	0	España		España	Europa	Fernando	de	Soto	M	23382263	1500	1542	False	False	100	58	6	Fernando Soto, ca. 1500 1542		exact	high
Soto, Hernando de	191g	17	XVII	XVII	España. Siglo XVII Contador, poeta y amigo de Lope de Vega.	0	0	0	0	España		España	Europa	Hernando	de	Soto	M	23382263	1500	1542	False	False	100	58	3	Hernando Soto, approximately 1500 1542		exact	high
Soto, Pedro de	067g	17	XVII	XVII	México. Siglo XVII Poeta. Catedrático de Filosofía en México.	0	0	0	0	México		México	América	Pedro	de	Soto	M	88644397	1495	1563	False	False	105	37	10	Pedro Soto, ca 1495 1563	1	exact	medium
Sotomayor, Pablo de	027g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Pablo	de	Sotomayor	M												medium
Suárez Tirado, Isidro	451g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Isidro		Suárez Tirado	M												medium
Suárez de Vargas, Cristóbal	456g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega	0	0	0	0	España		España	Europa	Cristóbal		Suárez de Vargas	M												medium
Sánchez, Bartolomé	081g	17	XVII	XVII	Cuba. Siglo XVII	0	0	0	0	Cuba		Cuba	América	Bartolomé		Sánchez	M	217144450	1719	1783	False	False	119	183	10	Bartolome Sanchez Feria y Morales	1	contained	low
Tapia, Gregorio de	445g	17	XVII	XVII	España. Siglo XVII Caballero de la Orden de Santiago, capitán de la Infantería Española por Su Majestad, procurador en Cortes y comisario de Millones.	0	0	0	0	España		España	Europa	Gregorio	de	Tapia	M	61899873	1617	1671	False	False	17	71	7	Gregorio Tapia y Salcedo		contained	high
Tejada y Guzmán, Luis	221g	17	1604	1680	Córdoba. Argentina 1604 - 1680 Descendiente de Teresa de Jesús y una bisabuela india.	1	1	1	0	Córdoba		España	Europa	Luis		Tejada y Guzmán	M												medium
Toledano, Licenciado	447g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega	0	0	0	0	España		España	Europa	Licenciado		Toledano	M												medium
Torre Sevil, Francisco de la	127g	17	1650	1680	Español. 1650 - 1680	1	1	1	0	Español		España	Europa	Francisco	de la	Torre Sevil	M												medium
Torres y Guzmán, Jacinto de	049g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega.	0	0	0	0	España		España	Europa	Jacinto	de	Torres y Guzmán	M												medium
Torres y Sotomayor, Jacinto	080g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Jacinto		Torres y Sotomayor	M												medium
Urnieta y Aguirre, Lorenzo de	263g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Lorenzo	de	Urnieta y Aguirre	M												medium
Vaguer, Juan	399g	17	XVII	XVII	Aragón. Siglo XVII Del Consejo de Su Majestad.	0	0	0	0	Aragón		España	Europa	Juan		Vaguer	M												medium
Valdivieso, Joseph de	047g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Joseph	de	Valdivieso	M	71501900	1560	1638	False	False	40	38	1	Joseph Valdivieso, 1560 1638	1	exact	high
Valle de Velasco, Juan	261g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Juan		Valle de Velasco	M												medium
Valle y Caviedes, Juan del	297g	17	1652	1697	Porcuna. Jaén. 1652 - Lima. Perú. 1697 Escritor peruano de origen español. Vivió desde su infancia en Perú. Cultivador del teatro en verso.	1	1	1	0	Porcuna		España	Europa	Juan	del	Valle y Caviedes	M	51722780	1652	1692	False	False	0	5	5	Juan del Valle y Caviedes, 1652 1692		exact	high
Valle, Francisco del	477g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Francisco	del	Valle	M	91027238	1852	1928	False	False	252	328	8	Francisco del Valle Atiles		contained	low
Valmaseda, Andrés de	228g	17	XVII	XVII	España. Siglo XVII Poeta. Amigo de Lope de Vega.	0	0	0	0	España		España	Europa	Andrés	de	Valmaseda	M												medium
Vargas Gentil, Antonio de	433g	17	XVII	XVII	España. Siglo XVII Militar, poeta y amigo de Lope de Vega	0	0	0	0	España		España	Europa	Antonio	de	Vargas Gentil	M												medium
Vasconcelos y Acuña, Bartolomé	114g	17	XVII	XVII	España. Siglo XVII Poeta y amigo de Lope de Vega	0	0	0	0	España		España	Europa	Bartolomé		Vasconcelos y Acuña	M												medium
Vega, Tomás de la	129g	17	XVII	XVII	Sevilla. Siglo XVII Poeta.	0	0	0	0	Sevilla		España	Europa	Tomás	de la	Vega	M												medium
Vena, Miguel de la	284g	17	XVII	XVII	Sigüenza. Navarra. Siglo XVII Poeta y canónigo de la Santa y Apostólica Iglesia de Santiago.	0	0	0	0	Sigüenza		España	Europa	Miguel	de la	Vena	M												medium
Vera y Zúñiga, Juan de	091g	17	XVII	XVII	España. Siglo XVII. Recibió el título de Conde de la Roca en 1628. Amigo de Lope de Vega. Poeta.	0	0	0	0	España		España	Europa	Juan	de	Vera y Zúñiga	M												medium
Veraste, Juan Antonio de	361g	17	XVII	XVII	España. Siglo XVII Poeta. Catedrático de Teología en la Universidad de Alcalá.	0	0	0	0	España		España	Europa	Juan Antonio	de	Veraste	M												medium
Verecundia, Teresa	190g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Teresa		Verecundia	F												medium
Vicencia de Mendoza, Ana	099g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Ana		Vicencia de Mendoza	F												medium
Vidarte, Juan de	167g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Juan	de	Vidarte	M												medium
Villalobos Benavides y Calatayud, Simón	364g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Simón		Villalobos Benavides y Calatayud	M												medium
Villarroel, Joseph de	408g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Joseph	de	Villarroel	M												medium
Villarín, Tomás de	157g	17	XVII	XVII	España. Siglo XVII Poeta y licenciado.	0	0	0	0	España		España	Europa	Tomás	de	Villarín	M												medium
Villegas, Juan de	342g	17	XVII	XVII	España. Siglo XVII. Poeta y comediógrafo.	0	0	0	0	España		España	Europa	Juan	de	Villegas	M	57963929	1509	1553	False	False	91	47	6	Juan Villegas, 1509 1553		exact	high
Vivanco, Francisco	366g	17	XVII	XVII	España. Siglo XVII Caballero de Santiago y poeta.	0	0	0	0	España		España	Europa	Francisco		Vivanco	M												medium
Vélez de Guevara, Juan	344g	17	1611	1675	Madrid. 1611 - 1675 Abogado y corregidor de Málaga. Poeta y dramaturgo. Hijo del poeta Luis Vélez de Guevara.	1	1	1	0	Madrid		España	Europa	Juan		Vélez de Guevara	M	106968644	1611	1675	False	False	0	0	8	Juan Velez Guevara, 1611 1675		exact	high
Zapata, Francisco	025g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Francisco		Zapata	M	16860906	1948		False	False	348		9	Francisco Zapata, 1948 	1	exact	medium
Zarate, Fernando de	058g	17	1600	1663	Cuenca. 1600 - Sevilla. 1663	1	1	1	0	Cuenca	Sevilla	España	Europa	Fernando	de	Zarate	M	4929501	1600	1663	False	False	0	0	10	Fernando Zarate, 1600 1663	1	exact	high
Ávila, Joseph Antonio	199g	17	XVII	XVII	España. Siglo XVII Poeta.	0	0	0	0	España		España	Europa	Joseph Antonio		Ávila	M												medium
Barrios, Miguel de	468g	17.5	1625	1701	Montilla h. 1625 - Amsterdam, 1701 Su verdadero nombre era Daniel Leví de Barrios. Judío converso, volvió a su religión en Amsterdam, donde vivió parte de su vida. Poeta de la escuela culterana.	1	1	1	0	Montilla h	Amsterdam	España	Europa	Miguel	de	Barrios	M	7413986	1635	1701	False	False	10	0	7	Miguel Barrios, 1635 1701		exact	high
Sigüenza y Góngora, Carlos	018g	17.5	1645	1700	México. 1645 - 1700 Representante del barroco y la época colonial. Poeta. Sobrino de Góngora. Perteneció a la Compañía de Jesús.	1	1	1	0	México		México	América	Carlos		Sigüenza y Góngora	M	59112593	1645	1700	False	False	0	0	2	Carlos Siguenza y Gongora, 1645 1700	1	exact	high
Torres y Villarroel, Diego de	1035e	17.5	1693	1770		1	1	1	0	Madrid	Coimbra	España	Europa	Diego	de	Torres y Villarroel	M	24608654	1693	1770	True	False	0	0	4	Diego de Torres y Villarrroel		exact	high
Aguirre, Juan Bautista	009e	18	1725	1786	Daule (Ecuador). 1725 - Tívoli (Italia). 1786	1	1	1	0	Daule (Ecuador)		Ecuador	América	Juan Bautista		Aguirre	M	46776903	1725	1786	False	False	0	0	9	Juan Bautista Aguirre, 1725 1786	1	exact	high
Benegasi y Luján, José Joaquín	016e	18	1707	1770	Madrid. 1707 - 1770	1	1	1	0	Madrid		España	Europa	José Joaquín		Benegasi y Luján	M	33405029	1707	1770	False	False	0	0	3	Jose Joaquin Benegasi y Lujan 1707 1770	1	exact	high
Cadalso, José	062e	18	1741	1782	Cádiz. 1741 - Gibraltar. 1782	1	1	1	0	Cádiz		España	Europa	José		Cadalso	M	5817	1741	1782	False	False	0	0	1	Jose Cadalso, 1741 1782	1	exact	high
Fernández de Moratín, Nicolás	061e	18	1737	1780	Madrid. 1737 - 1780	1	1	1	0	Madrid		España	Europa	Nicolás		Fernández de Moratín	M	24853607	1737	1780	False	False	0	0	4	Nicolas Fernandez Moratin, 1737 1780	1	exact	high
Forner, Juan Pablo	031e	18	1756	1797	Mérida (Badajoz). 1756 - Madrid. 1797	1	1	1	0	Madrid		España	Europa	Juan Pablo		Forner	M	61545818	1756	1797	False	False	0	0	8	Juan Pablo Forner, 1756 1797	1	exact	high
Fray Diego González	024e	18	1733	1794	Ciudad Rodrigo (Salamanca). 1733 - Madrid. 1794	1	1	1	0	Ciudad Rodrigo (Salamanca)	Madrid	España	Europa	Fray Diego		González	M												medium
Félix de Arrate, José María	050e	18	1701	1785	Cuba. 1701-1785	1	1	1	0	Cuba		Cuba	América	José María		Félix de Arrate	M												medium
García de la Huerta, Vicente	030e	18	1734	1787	Zafra (Badajoz). 1734 - Madrid. 1787	1	1	1	0	Zafra (Badajoz)	Madrid	España	Europa	Vicente		García de la Huerta	M	51698945	1734	1787	False	False	0	0	2	Vicente Garcia la Huerta, 1734 1787	1	exact	high
González, Diego	032e	18	1732	1794	España. 1732 - 1794	1	1	1	0				Europa	Diego		González	M	44540216	1732	1794	False	False	0	0	10	Diego González	1	exact	high
Hickey y Pellizoni, Margarita de	029e	18	1753	1791	Barcelona. 1753 - Madrid. 1791	1	1	1	0	Barcelona	Madrid	España	Europa	Margarita	de	Hickey y Pellizoni	F												medium
Iglesias de la Casa, José	057e	18	1748	1791	Salamanca. 1748 - 1791	1	1	1	0	Salamanca		España	Europa	José		Iglesias de la Casa	M	66012072	1748	1791	False	False	0	0	10	Jose Iglesias la Casa 1748 1791	1	exact	high
Iriarte, Tomás de	044e	18	1750	1791	Orotava (Tenerife). 1750 - Madrid. 1791	1	1	1	0	Orotava (Tenerife)	Madrid	España	Europa	Tomás	de	Iriarte	M	4940433	1750	1791	False	False	0	0	2	Tomas Iriarte, 1750 1791	1	exact	high
Isla, José Francisco de «Padre Isla»	025e	18	1703	1781	Vidanes (León, España). 1703 - Bolonia (Italia). 1781	1	1	1	0	Vidanes (León)	España		Europa	José Francisco de «Padre Isla»		Isla	M												medium
Luzán Pérez, Ignacio	020e	18	1702	1754	Zaragoza. 1702 - Madrid. 1754	1	1	1	0	Zaragoza	Madrid	España	Europa	Ignacio		Luzán Pérez	M												medium
Paz y Salgado, Antonio de	035e	18	1748	0	Real de Minas de Tegucigalpa (Honduras). 1748	1	1	1	0	Tegucigalpa		Honduras	América	Antonio	de	Paz y Salgado	M	41780951		1757	False	False		1857	4	Antonio Paz y Salgado, 1757	1	exact	medium
Porcel Salablanca, José Antonio	046e	18	1715	1794	Granada. 1715 - 1794	1	1	1	0	Granada		España	Europa	José Antonio		Porcel Salablanca	M	88011465	1715	1794	False	False	0	0	1	Jose Antonio Porcel y Salablanca, 1715 1794	1	wordpart	low
Velázquez de Velasco, Luis José de	027e	18	1722	1772	Málaga. 1722 - 1772	1	1	1	0	Málaga		España	Europa	Luis José	de	Velázquez de Velasco	M										1		medium
Verdugo Castilla, Alfonso	052e	18	1706	1767	Alcalá la Real (Jaén). 1706 - 1767	1	1	1	0	Alcalá la Real (Jaén)		España	Europa	Alfonso		Verdugo Castilla	M	87722913								Alfonso Verdugo Castilla	1		medium
Alonso, José Vicente	007e	18.5	1775	1841	Ávila. 1775 - Granada. 1841	1	1	1	0	Ávila	Granada		Europa	José Vicente		Alonso	M	87234992	1775	1841	False	False	0	0	6	Jose Vicente Alonso 1775 1841	1	exact	high
Arjona, Manuel María de	059e	18.5	1771	1820	Osuna (Sevilla). 1771 - Madrid. 1820	1	1	1	0	Osuna (Sevilla)	Madrid	España	Europa	Manuel María	de	Arjona	M	121930874	1771	1820	False	False	0	0	10	Manuel Maria Arjona y Cubas	1	contained	medium
Arriaza, Juan Bautista	048e	18.5	1770	1837	Madrid. 1770 - 1837	1	1	1	0	Madrid		España	Europa	Juan Bautista		Arriaza	M	35385691	1770	1837	False	False	0	0	8	Juan Bautista Arriaza, 1770 1837	1	exact	high
Barbosa de Bocage, Manuel María	051e	18.5	1765	1805	Portugal. 1765 - 1805	1	1	1	0	Portugal		Portugal	Europa	Manuel María		Barbosa de Bocage	M												medium
Beña, Cristóbal de	026e	18.5	1777	1833	España. 1777 - 1833	1	1	1	0	Madrid			Europa	Cristóbal	de	Beña	M	68981410	1777	1833	True	True	0	0	8	Cristobal Bena 1777? 1833?	1	exact	high
Blanco White, José María	049e	18.5	1775	1851	Sevilla. 1775 - Liverpool (Inglaterra). 1851	1	1	1	0	Sevilla	Liverpool (Inglaterra)	España	Europa	José María		Blanco White	M	49268120	1775	1841	False	False	0	10	4	Jose Maria Blanco White, 1775 1841	1	exact	medium
